source,target_candidate,tk_path_value,source_address,source_product,source_est_date,source_capital,source_bank,source_shareholder,source_firm_title,tk_address,tk_product,tk_est_date,tk_capital,tk_bank,tk_shareholder,tk_truth,tk_firm_title,pr_natural_text,tk_natural_text
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/1099.png,matched_tk_path_0,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0171_5_7_0_32432.png,神戸市生田区播磨町49電三局(3)7224,耐火練瓦及モルタルの製造・窯業原料の採堀販賣,,"4,000万円(昭和31年4月)",神戶(本店・山手・・和氣)・住友・三菱(各神戶・岡山)・富士(三宮・岡山)・中國(三石),"川崎製鐵480,000太郞84,000幹江32,400正30,400正造20,400",川崎炉材,"神戶市生田區明石町三八	電三局七二二四五",耐火煉瓦及耐火モルタル製造販賣,昭和十九年六月,六千萬圓,神戶本店、山手〇富士三宮く住友、三菱𠆢各神戶〇,へ株主數一二一、川崎製鐵株三六、〇〇〇株太田太郞六、五〇〇株杮本正二、〇〇〇株溝口幹江一、九〇〇株,1,川崎爐材,川崎炉材は日本の企業です。同社は耐火練瓦及モルタルの製造・窯業原料の採堀販賣を提供しています。この会社は神戸市生田区播磨町49電三局(3)7224にあります。,"川崎爐材は、昭和十九年六月に設立された歴史ある日本の企業です。同社は耐火煉瓦及耐火モルタル製造販賣を提供しています。この会社の資本金は約六千萬圓です。この会社の取引銀行には、神戶本店、山手〇富士三宮く住友、三菱𠆢各神戶〇が含まれています。さらに、この会社は神戶市生田區明石町三八	電三局七二二四五にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/1099.png,matched_tk_path_1,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0290_1_13_2_61063.png,神戸市生田区播磨町49電三局(3)7224,耐火練瓦及モルタルの製造・窯業原料の採堀販賣,,"4,000万円(昭和31年4月)",神戶(本店・山手・・和氣)・住友・三菱(各神戶・岡山)・富士(三宮・岡山)・中國(三石),"川崎製鐵480,000太郞84,000幹江32,400正30,400正造20,400",川崎炉材,福岡市藥院大通二ノ五一,木材竹材及薪炭材生產加工販賣,昭和廿八年十月,百萬圓二千株く,,,0,川崎木材,川崎炉材は日本の企業です。同社は耐火練瓦及モルタルの製造・窯業原料の採堀販賣を提供しています。この会社は神戸市生田区播磨町49電三局(3)7224にあります。,川崎木材は、昭和廿八年十月に設立された日本の企業です。この会社は福岡市藥院大通二ノ五一にあります。
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/1099.png,matched_tk_path_2,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0182_5_4_1_34929.png,神戸市生田区播磨町49電三局(3)7224,耐火練瓦及モルタルの製造・窯業原料の採堀販賣,,"4,000万円(昭和31年4月)",神戶(本店・山手・・和氣)・住友・三菱(各神戶・岡山)・富士(三宮・岡山)・中國(三石),"川崎製鐵480,000太郞84,000幹江32,400正30,400正造20,400",川崎炉材,"川崎市扇町三五	電三局五一七五く八",荷役運逘業,昭和廿六年四月,,富士へ川崎〇,,0,川崎荷役,川崎炉材は日本の企業です。同社は耐火練瓦及モルタルの製造・窯業原料の採堀販賣を提供しています。この会社は神戸市生田区播磨町49電三局(3)7224にあります。,"川崎荷役は、昭和廿六年四月に設立された日本の企業です。この会社は川崎市扇町三五	電三局五一七五く八にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/1099.png,matched_tk_path_3,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0249_2_12_0_51453.png,神戸市生田区播磨町49電三局(3)7224,耐火練瓦及モルタルの製造・窯業原料の採堀販賣,,"4,000万円(昭和31年4月)",神戶(本店・山手・・和氣)・住友・三菱(各神戶・岡山)・富士(三宮・岡山)・中國(三石),"川崎製鐵480,000太郞84,000幹江32,400正30,400正造20,400",川崎炉材,"高岡市榮町一〇二	電高岡七〇六",原木製材業,昭和廿一年九月,二百萬圓四萬株〇,北陸御馬出一,へ株主數二六、山崎友二一二、三〇〇株,0,山崎木材,川崎炉材は日本の企業です。同社は耐火練瓦及モルタルの製造・窯業原料の採堀販賣を提供しています。この会社は神戸市生田区播磨町49電三局(3)7224にあります。,"山崎木材は、昭和廿一年九月に設立された歴史ある日本の企業です。同社は原木製材業を提供しています。この会社の資本金は約二百萬圓四萬株〇です。この会社の取引銀行には、北陸御馬出一が含まれています。さらに、この会社は高岡市榮町一〇二	電高岡七〇六にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/1099.png,matched_tk_path_4,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0226_5_2_1_45238.png,神戸市生田区播磨町49電三局(3)7224,耐火練瓦及モルタルの製造・窯業原料の採堀販賣,,"4,000万円(昭和31年4月)",神戶(本店・山手・・和氣)・住友・三菱(各神戶・岡山)・富士(三宮・岡山)・中國(三石),"川崎製鐵480,000太郞84,000幹江32,400正30,400正造20,400",川崎炉材,"水戸市仲町五〇八	圃水戶四〇二〇、吾〇七",酒味噌醤油類材料販賣,昭和廿七年三月,百萬圓二千株く,三菱水尸〇常陽𠆢本店く,へ株主數一一く橫田修次一、二〇〇株,0,川崎釀造材料,川崎炉材は日本の企業です。同社は耐火練瓦及モルタルの製造・窯業原料の採堀販賣を提供しています。この会社は神戸市生田区播磨町49電三局(3)7224にあります。,"川崎釀造材料は、昭和廿七年三月に設立された歴史ある日本の企業です。同社は酒味噌醤油類材料販賣を提供しています。この会社の資本金は約百萬圓二千株くです。この会社の取引銀行には、三菱水尸〇常陽𠆢本店くが含まれています。さらに、この会社は水戸市仲町五〇八	圃水戶四〇二〇、吾〇七にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/1112.png,matched_tk_path_0,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0034_2_11_1_3300.png,東京都中央区日本橋横山町5一12電茅場町(66)6326・6940・7384・7632,皮革鞣製用並に水產用タンニン劑の販賣,,"1,000万円(昭和25年11月)",富士(室町)・三和(日本橋・中之島)・第一(馬喰町)・協和(日本橋)北區宗是町1大ビル8階電土佐堀(44)2948・2950・3582福岡市大名町1一8電西(2)1046北海道函館市豊川町3一10電函館5771,"丿川村哲三32,000德兵衞29,000勝治17,000屋飯田10,000正一10,000英運10,000室山",川村商店,"中央區曰本橋橫山町五	營業所	中央區日本橋	兜町三ノ一	電代表六七局七八二一",タン二ン材料販賣,昭和七年三月,二千萬圓,富士へ室町、堂島函館三和へ日本橋门島東海へ馬喰町〇神戶へ梅田く,へ株主數五四く川村哲三六四、〇〇〇株川村德兵衞五八、〇〇〇株松下媵治三四、〇〇〇株,-9,川村商店,川村商店は日本の企業です。同社は皮革鞣製用並に水產用タンニン劑の販賣を提供しています。この会社は東京都中央区日本橋横山町5一12電茅場町(66)6326・6940・7384・7632にあります。,"川村商店は、昭和七年三月に設立された歴史ある日本の企業です。同社はタン二ン材料販賣を提供しています。この会社の資本金は約二千萬圓です。この会社の取引銀行には、富士へ室町、堂島函館三和へ日本橋门島東海へ馬喰町〇神戶へ梅田くが含まれています。さらに、この会社は中央區曰本橋橫山町五	營業所	中央區日本橋	兜町三ノ一	電代表六七局七八二一にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/1112.png,matched_tk_path_1,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0219_2_9_1_43506.png,東京都中央区日本橋横山町5一12電茅場町(66)6326・6940・7384・7632,皮革鞣製用並に水產用タンニン劑の販賣,,"1,000万円(昭和25年11月)",富士(室町)・三和(日本橋・中之島)・第一(馬喰町)・協和(日本橋)北區宗是町1大ビル8階電土佐堀(44)2948・2950・3582福岡市大名町1一8電西(2)1046北海道函館市豊川町3一10電函館5771,"丿川村哲三32,000德兵衞29,000勝治17,000屋飯田10,000正一10,000英運10,000室山",川村商店,"岡谷市三四三七	圃岡谷二〇三三三〇〇二",砂糖小麥粉卸小賣,昭和十年二月,三百萬圓,八十二岡谷く,九出資額,-9,川村商店,川村商店は日本の企業です。同社は皮革鞣製用並に水產用タンニン劑の販賣を提供しています。この会社は東京都中央区日本橋横山町5一12電茅場町(66)6326・6940・7384・7632にあります。,"川村商店は、昭和十年二月に設立された歴史ある日本の企業です。同社は砂糖小麥粉卸小賣を提供しています。この会社の資本金は約三百萬圓です。この会社の取引銀行には、八十二岡谷くが含まれています。さらに、この会社は岡谷市三四三七	圃岡谷二〇三三三〇〇二にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/1112.png,matched_tk_path_2,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0308_2_4_1_66565.png,東京都中央区日本橋横山町5一12電茅場町(66)6326・6940・7384・7632,皮革鞣製用並に水產用タンニン劑の販賣,,"1,000万円(昭和25年11月)",富士(室町)・三和(日本橋・中之島)・第一(馬喰町)・協和(日本橋)北區宗是町1大ビル8階電土佐堀(44)2948・2950・3582福岡市大名町1一8電西(2)1046北海道函館市豊川町3一10電函館5771,"丿川村哲三32,000德兵衞29,000勝治17,000屋飯田10,000正一10,000英運10,000室山",川村商店,"小樽市山田町二	圃二局完四五、三局四八",家具建具疊表卸賣,昭和廿六年九月,百八十萬圓匚萬一千株〇,北陸南小樽拓銀北海道第刁以上各小樽,へ株主數一〇〇川村喜之助一、六〇〇株,-9,川村商店,川村商店は日本の企業です。同社は皮革鞣製用並に水產用タンニン劑の販賣を提供しています。この会社は東京都中央区日本橋横山町5一12電茅場町(66)6326・6940・7384・7632にあります。,"川村商店は、昭和廿六年九月に設立された歴史ある日本の企業です。同社は家具建具疊表卸賣を提供しています。この会社の資本金は約百八十萬圓匚萬一千株〇です。この会社の取引銀行には、北陸南小樽拓銀北海道第刁以上各小樽が含まれています。さらに、この会社は小樽市山田町二	圃二局完四五、三局四八にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/1112.png,matched_tk_path_3,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0209_2_0_3_41021.png,東京都中央区日本橋横山町5一12電茅場町(66)6326・6940・7384・7632,皮革鞣製用並に水產用タンニン劑の販賣,,"1,000万円(昭和25年11月)",富士(室町)・三和(日本橋・中之島)・第一(馬喰町)・協和(日本橋)北區宗是町1大ビル8階電土佐堀(44)2948・2950・3582福岡市大名町1一8電西(2)1046北海道函館市豊川町3一10電函館5771,"丿川村哲三32,000德兵衞29,000勝治17,000屋飯田10,000正一10,000英運10,000室山",川村商店,"志太郡大井川町相川	圊大井川二七",靑果物仲買,昭和廿七年十一月,百二十萬圓𠆢二千四百株,靜岡靑島、,へ株主數一〇く川村裕二,-9,一川村商店,川村商店は日本の企業です。同社は皮革鞣製用並に水產用タンニン劑の販賣を提供しています。この会社は東京都中央区日本橋横山町5一12電茅場町(66)6326・6940・7384・7632にあります。,"一川村商店は、昭和廿七年十一月に設立された歴史ある日本の企業です。同社は靑果物仲買を提供しています。この会社の資本金は約百二十萬圓𠆢二千四百株です。この会社の取引銀行には、靜岡靑島、が含まれています。さらに、この会社は志太郡大井川町相川	圊大井川二七にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/1112.png,matched_tk_path_4,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0265_4_1_2_55123.png,東京都中央区日本橋横山町5一12電茅場町(66)6326・6940・7384・7632,皮革鞣製用並に水產用タンニン劑の販賣,,"1,000万円(昭和25年11月)",富士(室町)・三和(日本橋・中之島)・第一(馬喰町)・協和(日本橋)北區宗是町1大ビル8階電土佐堀(44)2948・2950・3582福岡市大名町1一8電西(2)1046北海道函館市豊川町3一10電函館5771,"丿川村哲三32,000德兵衞29,000勝治17,000屋飯田10,000正一10,000英運10,000室山",川村商店,"和歌山市新通二ノ三五	電二局七五五",纎維卸賣,昭和廿八年十一月,百五十萬圓へ三十口く,紀陽,,-9,门川村商店,川村商店は日本の企業です。同社は皮革鞣製用並に水產用タンニン劑の販賣を提供しています。この会社は東京都中央区日本橋横山町5一12電茅場町(66)6326・6940・7384・7632にあります。,"门川村商店は、昭和廿八年十一月に設立された歴史ある日本の企業です。同社は纎維卸賣を提供しています。この会社の資本金は約百五十萬圓へ三十口くです。この会社の取引銀行には、紀陽が含まれています。さらに、この会社は和歌山市新通二ノ三五	電二局七五五にあります。"
